id1,id2,Symbol,vq_star,number_of_causal,total,OMIM
387176,D010300,Mir181a-2,0.0,0,1,0
100314242,D010300,Mir181c,0.0,0,1,0
100314041,D010300,Mir183,0.0,0,1,0
100314042,D010300,Mir184,0.0,0,1,0
100314243,D010300,Mir185,0.0,0,2,0
387185,D010300,Mir190a,0.0,0,1,0
387190,D010300,Mir195a,0.0,0,1,0
100314245,D010300,Mir199a2,0.0,0,1,0
100314194,D010300,Mir200a,0.0,0,1,0
387199,D010300,Mir203,0.0,0,1,0
100314051,D010300,Mir204,0.0,0,1,0
100314000,D010300,Mir21,0.0,0,1,0
100314053,D010300,Mir210,0.0,0,1,0
387207,D010300,Mir211,0.0,0,2,0
387210,D010300,Mir214,0.0,0,1,0
387140,D010300,Mir21a,0.0,0,1,0
100314001,D010300,Mir22,0.0,0,1,0
723827,D010300,Mir221,0.0,0,5,0
723814,D010300,Mir223,0.0,0,2,0
100042498,D010300,Mir22hg,0.0,0,1,0
723926,D010300,Mir25,0.0,0,1,0
100314290,D010300,Mir26a,0.0,0,1,0
387218,D010300,Mir26a-1,0.0,0,1,0
100526643,D010300,Mir2985,0.0,0,1,0
100314230,D010300,Mir29a,0.0,0,1,0
387223,D010300,Mir29b-1,0.0,0,1,0
723963,D010300,Mir29b-2,0.0,0,2,0
387224,D010300,Mir29c,0.0,0,1,0
100499513,D010300,Mir3099,0.0,0,1,0
100314231,D010300,Mir30b,0.0,0,3,0
387228,D010300,Mir30d,0.0,0,1,0
723836,D010300,Mir30e,0.0,0,1,0
100314181,D010300,Mir324,0.0,0,1,0
723840,D010300,Mir326,0.0,0,4,0
100313973,D010300,Mir329,0.0,0,2,0
724063,D010300,Mir330,0.0,0,2,0
723930,D010300,Mir335,0.0,0,1,0
723946,D010300,Mir345,0.0,0,1,0
100628609,D010300,Mir3473b,0.0,0,1,0
100314015,D010300,Mir34a,0.0,0,2,0
100314188,D010300,Mir34b,0.0,0,1,0
100314014,D010300,Mir34c,0.0,0,1,0
100526621,D010300,Mir3557,0.0,0,1,0
100314263,D010300,Mir375,0.0,0,1,0
723934,D010300,Mir376b,0.0,0,1,0
723935,D010300,Mir381,0.0,0,1,0
100314085,D010300,Mir382,0.0,0,1,0
100314106,D010300,Mir410,0.0,0,1,0
100124494,D010300,Mir421,0.0,0,1,0
723864,D010300,Mir425,0.0,0,1,0
723878,D010300,Mir494,0.0,0,1,0
100628611,D010300,Mir5107,0.0,0,1,0
100316736,D010300,Mir599,0.0,0,1,0
100314267,D010300,Mir873,0.0,0,1,0
723968,D010300,Mir9-3,0.0,0,1,0
723886,D010300,Mir96,0.0,0,2,0
723947;387200;387160,D010300,Mir98,0.0,0,1,0
387247,D010300,Mirlet7d,0.0,0,1,0
42845,D010300,Miro,0.0,0,7,0
42587,D010300,Mitofilin,0.0,0,1,0
17345,D010300,Mki67,0.0,0,6,0
74568,D010300,Mlkl,0.0,0,10,0
171078,D010300,Mlxipl,0.0,0,1,0
17380,D010300,Mme,0.0,0,1,0
303211,D010300,Mmgt2,0.0,0,1,0
37949,D010300,Mmp1,0.0,0,1,0
17387,D010300,Mmp14,0.0,0,1,0
17390,D010300,Mmp2,0.0,0,3,0
17392,D010300,Mmp3,0.0,0,11,0
17394,D010300,Mmp8,0.0,0,2,0
17395,D010300,Mmp9,0.0,0,14,0
70945,D010300,Mmrn1,0.0,0,1,0
15285,D010300,Mnx1,0.0,0,1,0
17433,D010300,Mobp,0.0,0,1,0
17441,D010300,Mog,0.0,0,3,0
59012,D010300,Moxd1,0.0,0,1,0
109782,D010300,Mph1,0.0,0,1,0
303413,D010300,Mpo,0.0,0,16,0
50997,D010300,Mpp2,0.0,0,1,0
26936,D010300,Mprip,0.0,0,1,0
246221,D010300,Mpst,0.0,0,1,0
492911,D010300,Mptp1,0.0,0,2,0
14012,D010300,Mpzl2,0.0,0,1,0
17533,D010300,Mrc1,0.0,0,9,0
17535,D010300,Mre11a,0.0,0,1,0
233221,D010300,Mrgpra1,0.0,0,1,0
78523,D010300,Mrpl9,0.0,0,1,0
12482,D010300,Ms4a1,0.0,0,1,0
60361,D010300,Ms4a4b,0.0,0,1,0
140910,D010300,Msmo1,0.0,0,1,0
17698,D010300,Msn,0.0,0,4,0
110265,D010300,Msra,0.0,0,1,0
76467,D010300,Msrb2,0.0,0,1,0
15235,D010300,Mst1,0.0,0,1,0
47954,D010300,Mst57Da,0.0,0,1,0
47898,D010300,Mst75Ca,0.0,0,1,0
17700,D010300,Mstn,0.0,0,1,0
17701,D010300,Msx1,0.0,0,3,0
17748;17750,D010300,Mt1,0.0,0,6,0
17750,D010300,Mt2,0.0,0,3,0
689415,D010300,Mt2A,0.0,0,5,0
17751,D010300,Mt3,0.0,0,3,0
67154,D010300,Mtdh,0.0,0,1,0
66410,D010300,Mterf3,0.0,0,1,0
67900,D010300,Mtfp1,0.0,0,1,0
56717,D010300,Mtor,0.0,0,93,0
79215,D010300,Mtpn,0.0,0,3,0
81522,D010300,Mtr,0.0,0,1,0
290947,D010300,Mtrr,0.0,0,1,0
17831,D010300,Muc2,0.0,0,2,0
140474,D010300,Muc4,0.0,0,1,0
68350,D010300,Mul1,0.8264967586541514,1,36,0
42490,D010300,Mvl,0.0,0,2,0
17857,D010300,Mx1,0.0,0,2,0
17119,D010300,Mxd1,0.0,0,1,0
18432,D010300,Mybbp1a,0.0,0,3,0
24577,D010300,Myc,0.0,0,8,0
18109,D010300,Mycn,0.0,0,1,0
17874,D010300,Myd88,0.0,0,26,0
299766,D010300,Myf5,0.0,0,1,0
24582,D010300,Myh11,0.0,0,1,0
691644,D010300,Myh2,0.0,0,1,0
29557,D010300,Myh7,0.0,0,1,0
288057,D010300,Mylk,0.0,0,2,0
29148,D010300,Myog,0.0,0,1,0
17933,D010300,Myt1l,0.0,0,1,0
31293,D010300,N,0.0,0,3,0
84779,D010300,NAA11,0.0,0,1,0
80155,D010300,NAA15,0.0,0,1,0
27163,D010300,NAAA,0.0,0,2,0
4665,D010300,NAB2,0.0,0,4,0
112939,D010300,NACC1,0.0,0,1,0
4668,D010300,NAGA,0.0,0,1,0
203245,D010300,NAIF1,0.0,0,1,0
259232,D010300,NALCN,0.0,0,1,0
10135,D010300,NAMPT,0.0,0,7,0
79923,D010300,NANOG,0.0,0,13,0
388112,D010300,NANOGP8,0.0,0,1,0
8775,D010300,NAPA,0.0,0,1,0
9,D010300,NAT1,0.0,0,1,0
10,D010300,NAT2,0.0,0,29,0
339983,D010300,NAT8L,0.0,0,1,0
89796,D010300,NAV1,0.0,0,1,0
89795,D010300,NAV3,0.0,0,1,0
4681,D010300,NBL1,0.0,0,3,0
4683,D010300,NBN,0.0,0,1,0
4077,D010300,NBR1,0.0,0,4,0
4684,D010300,NCAM1,0.0,0,20,0
1463,D010300,NCAN,0.0,0,3,0
9918,D010300,NCAPD2,0.0,0,1,0
54892,D010300,NCAPG2,0.0,0,1,0
29781,D010300,NCAPH2,0.0,0,1,0
653361,D010300,NCF1,0.0,0,3,0
4688,D010300,NCF2,0.0,0,2,0
4689,D010300,NCF4,0.0,0,1,0
8440,D010300,NCK2,0.0,0,1,0
4691,D010300,NCL,0.0,0,4,0
10499,D010300,NCOA2,0.0,0,1,0
8031,D010300,NCOA4,0.0,0,5,0
9611,D010300,NCOR1,0.0,0,3,0
9612,D010300,NCOR2,0.0,0,3,0
259197,D010300,NCR3,0.0,0,1,0
23413,D010300,NCS1,0.0,0,3,0
42591,D010300,ND-42,0.0,0,3,0
33852,D010300,ND-51,0.0,0,1,0
31762,D010300,ND-75,0.0,0,1,0
4535,D010300,ND1,0.0,0,14,0
4536,D010300,ND2,0.0,0,9,0
4537,D010300,ND3,0.0,0,3,0
4538,D010300,ND4,0.0,0,4,0
4539,D010300,ND4L,0.0,0,1,0
4540,D010300,ND5,0.9455379292315804,1,9,0
4541,D010300,ND6,0.0,0,5,0
851474,D010300,NDE2,0.0,0,1,0
80762,D010300,NDFIP1,0.0,0,4,0
854919,D010300,NDI1,0.0,0,10,0
4692,D010300,NDN,0.0,0,1,0
79625,D010300,NDNF,0.0,0,1,0
10397,D010300,NDRG1,0.0,0,2,0
57447,D010300,NDRG2,0.0,0,1,0
65009,D010300,NDRG4,0.0,0,1,0
4694,D010300,NDUFA1,0.0,0,1,0
4705,D010300,NDUFA10,0.0,0,1,0
126328,D010300,NDUFA11,0.0,0,1,0
51079,D010300,NDUFA13,0.0,0,3,0
4695,D010300,NDUFA2,0.0,0,1,0
4698,D010300,NDUFA5,0.0,0,3,0
327670,D010300,NDUFA6,0.0,0,1,0
4701,D010300,NDUFA7,0.0,0,1,0
101099010,D010300,NDUFAB1,0.0,0,1,0
91942,D010300,NDUFAF2,0.0,0,2,0
4716,D010300,NDUFB10,0.0,0,1,0
4709,D010300,NDUFB3,0.0,0,2,0
327706,D010300,NDUFB4,0.0,0,1,0
4713,D010300,NDUFB7,0.0,0,2,0
4714,D010300,NDUFB8,0.0,0,3,0
4719,D010300,NDUFS1,0.0,0,3,0
4720,D010300,NDUFS2,0.0,0,2,0
4722,D010300,NDUFS3,0.0,0,6,0
4724,D010300,NDUFS4,0.0,0,2,0
4726,D010300,NDUFS6,0.0,0,2,0
374291,D010300,NDUFS7,0.0,0,1,0
287027,D010300,NDUFS8,0.0,0,1,0
4723,D010300,NDUFV1,0.0,0,3,0
4729,D010300,NDUFV2,0.0,0,8,0
4731,D010300,NDUFV3,0.0,0,1,0
283131,D010300,NEAT1,0.0,0,21,0
10529,D010300,NEBL,0.0,0,1,0
64168,D010300,NECAB1,0.0,0,2,0
54550,D010300,NECAB2,0.0,0,1,0
5819,D010300,NECTIN2,0.0,0,3,0
4734,D010300,NEDD4,0.0,0,21,0
23327,D010300,NEDD4L,0.0,0,2,0
4738,D010300,NEDD8,0.0,0,7,0
4739,D010300,NEDD9,0.0,0,3,0
4744,D010300,NEFH,0.0,0,14,0
4747,D010300,NEFL,0.6149821442934653,1,137,0
4741,D010300,NEFM,0.0,0,13,0
257194,D010300,NEGR1,0.0,0,1,0
79661,D010300,NEIL1,0.0,0,1,0
252969,D010300,NEIL2,0.0,0,1,0
4750,D010300,NEK1,0.0,0,3,0
4752,D010300,NEK3,0.0,0,1,0
51497,D010300,NELFCD,0.0,0,3,0
7936,D010300,NELFE,0.0,0,1,0
4753,D010300,NELL2,0.0,0,1,0
23306,D010300,NEMP1,0.0,0,1,0
10763,D010300,NES,0.0,0,2,0
4758,D010300,NEU1,0.0,0,3,0
10825,D010300,NEU3,0.0,0,1,0
129807,D010300,NEU4,0.0,0,1,0
84461,D010300,NEURL4,0.0,0,1,0
4760,D010300,NEUROD1,0.0,0,6,0
63974,D010300,NEUROD6,0.0,0,2,0
63973,D010300,NEUROG2,0.0,0,18,0
8673700,D010300,NEWENTRY,0.0,0,1,0
4763,D010300,NF1,0.0,0,1,0
4771,D010300,NF2,0.0,0,1,0
23114,D010300,NFASC,0.8742547068257254,1,17,0
10725,D010300,NFAT5,0.0,0,1,0
4772,D010300,NFATC1,0.0,0,1,0
4773,D010300,NFATC2,0.0,0,4,0
4778,D010300,NFE2,0.0,0,3,0
4779,D010300,NFE2L1,0.0,0,1,0
4780,D010300,NFE2L2,0.0,0,311,0
9603,D010300,NFE2L3,0.0,0,1,0
4774,D010300,NFIA,0.0,0,1,0
4781,D010300,NFIB,0.0,0,2,0
4783,D010300,NFIL3,0.0,0,1,0
4784,D010300,NFIX,0.0,0,1,0
4790,D010300,NFKB1,0.0,0,308,0
4791,D010300,NFKB2,0.0,0,2,0
4792,D010300,NFKBIA,0.0,0,28,0
4800,D010300,NFYA,0.0,0,1,0
58157,D010300,NGB,0.0,0,1,0
25983,D010300,NGDN,0.0,0,2,0
25791,D010300,NGEF,0.0,0,1,0
4803,D010300,NGF,0.0,0,119,0
4804,D010300,NGFR,0.0,0,25,0
55768,D010300,NGLY1,0.0,0,4,0
4807,D010300,NHLH1,0.0,0,1,0
4810,D010300,NHS,0.0,0,1,0
64855,D010300,NIBAN2,0.0,0,1,0
199786,D010300,NIBAN3,0.0,0,1,0
56954,D010300,NIT2,0.0,0,1,0
105416157,D010300,NKILA,0.0,0,1,0
55922,D010300,NKRF,0.0,0,2,0
100154384,D010300,NKX2-1,0.0,0,1,0
4821,D010300,NKX2-2,0.0,0,2,0
1482,D010300,NKX2-5,0.0,0,1,0
4824,D010300,NKX3-1,0.0,0,4,0
4825,D010300,NKX6-1,0.0,0,4,0
22871,D010300,NLGN1,0.0,0,1,0
57555,D010300,NLGN2,0.0,0,1,0
51701,D010300,NLK,0.0,0,1,0
57486,D010300,NLN,0.0,0,2,0
58484,D010300,NLRC4,0.0,0,1,0
84166,D010300,NLRC5,0.0,0,1,0
22861,D010300,NLRP1,0.0,0,3,0
114548,D010300,NLRP3,0.0,0,142,0
199713;10392;64127,D010300,NLRP7,0.0,0,1,0
855600,D010300,NMA111,0.0,0,1,0
4828,D010300,NMB,0.0,0,1,0
51068,D010300,NMD3,0.0,0,5,0
4830,D010300,NME1,0.0,0,3,0
4831,D010300,NME2,0.0,0,1,0
4832,D010300,NME3,0.0,0,1,0
64802,D010300,NMNAT1,0.0,0,3,0
23057,D010300,NMNAT2,0.0,0,4,0
349565,D010300,NMNAT3,0.0,0,1,0
54981,D010300,NMRK1,0.0,0,1,0
4836,D010300,NMT1,0.0,0,2,0
4837,D010300,NNMT,0.0,0,13,0
23530,D010300,NNT,0.0,0,1,0
10392,D010300,NOD1,0.0,0,2,0
64127,D010300,NOD2,0.0,0,9,0
9241,D010300,NOG,0.0,0,5,0
4841,D010300,NONO,0.0,0,1,0
10528,D010300,NOP56,0.0,0,1,0
51602,D010300,NOP58,0.0,0,1,0
4842,D010300,NOS1,0.0,0,44,0
9722,D010300,NOS1AP,0.0,0,2,0
4843,D010300,NOS2,0.0,0,98,0
4846,D010300,NOS3,0.0,0,8,0
4851,D010300,NOTCH1,0.0,0,7,0
4853,D010300,NOTCH2,0.0,0,19,0
4854,D010300,NOTCH3,0.0,0,4,0
4855,D010300,NOTCH4,0.0,0,1,0
27035,D010300,NOX1,0.9522577731031786,1,8,0
50508,D010300,NOX3,0.0,0,1,0
50507,D010300,NOX4,0.0,0,11,0
79400,D010300,NOX5,0.0,0,1,0
4862,D010300,NPAS2,0.0,0,3,0
64067,D010300,NPAS3,0.0,0,2,0
266743,D010300,NPAS4,0.0,0,1,0
2832,D010300,NPBWR2,0.0,0,3,0
4864,D010300,NPC1,0.8723099517979273,1,13,0
10577,D010300,NPC2,0.9767868894120012,1,2,0
56654,D010300,NPDC1,0.0,0,1,0
9520,D010300,NPEPPS,0.0,0,2,0
8620,D010300,NPFF,0.0,0,1,0
55666,D010300,NPLOC4,0.0,0,1,0
4869,D010300,NPM1,0.0,0,4,0
10360,D010300,NPM3,0.0,0,1,0
4878,D010300,NPPA,0.0,0,4,0
4879,D010300,NPPB,0.0,0,3,0
4880,D010300,NPPC,0.0,0,2,0
4883,D010300,NPR3,0.0,0,1,0
10641,D010300,NPRL2,0.0,0,1,0
854384,D010300,NPT1,0.0,0,1,0
4884,D010300,NPTX1,0.0,0,2,0
4885,D010300,NPTX2,0.0,0,1,0
23467,D010300,NPTXR,0.0,0,3,0
4852,D010300,NPY,0.0,0,32,0
5540,D010300,NPY4R,0.0,0,7,0
1728,D010300,NQO1,0.0,0,55,0
4835,D010300,NQO2,0.0,0,6,0
190,D010300,NR0B1,0.0,0,4,0
8431,D010300,NR0B2,0.0,0,2,0
7376,D010300,NR1H2,0.0,0,1,0
9971,D010300,NR1H4,0.0,0,1,0
8856,D010300,NR1I2,0.0,0,1,0
9970,D010300,NR1I3,0.0,0,2,0
7025,D010300,NR2F1,0.0,0,1,0
7026,D010300,NR2F2,0.0,0,2,0
2908,D010300,NR3C1,0.0,0,8,0
4306,D010300,NR3C2,0.0,0,3,0
3164,D010300,NR4A1,0.0,0,23,0
4929,D010300,NR4A2,0.7957186531321152,5,179,1
8013,D010300,NR4A3,0.0,0,8,0
2494,D010300,NR5A2,0.0,0,1,0
4893,D010300,NRAS,0.0,0,1,0
4897,D010300,NRCAM,0.0,0,1,0
4899,D010300,NRF1,0.0,0,17,0
3084,D010300,NRG1,0.0,0,12,0
4900,D010300,NRGN,0.0,0,11,0
8204,D010300,NRIP1,0.0,0,2,0
51299,D010300,NRN1,0.0,0,1,0
8829,D010300,NRP1,0.9727820159063868,1,5,0
8828,D010300,NRP2,0.0,0,2,0
4902,D010300,NRTN,0.0,0,63,0
9378,D010300,NRXN1,0.0,0,1,0
9379,D010300,NRXN2,0.0,0,3,0
54904,D010300,NSD3,0.0,0,1,0
4905,D010300,NSF,0.0,0,12,0
55968,D010300,NSFL1C,0.0,0,1,0
286053,D010300,NSMCE2,0.0,0,1,0
54888,D010300,NSUN2,0.0,0,1,0
63899,D010300,NSUN3,0.0,0,1,0
387338,D010300,NSUN4,0.0,0,1,0
55695,D010300,NSUN5,0.0,0,1,0
221078,D010300,NSUN6,0.0,0,1,0
79730,D010300,NSUN7,0.0,0,1,0
4877,D010300,NT3,0.0,0,9,0
4907,D010300,NT5E,0.0,0,9,0
4908,D010300,NTF3,0.0,0,76,0
4909,D010300,NTF4,0.0,0,12,0
4913,D010300,NTHL1,0.0,0,1,0
9423,D010300,NTN1,0.0,0,10,0
4917,D010300,NTN3,0.0,0,1,0
59277,D010300,NTN4,0.0,0,1,0
126147,D010300,NTN5,0.0,0,1,0
22854,D010300,NTNG1,0.0,0,2,0
4914,D010300,NTRK1,0.0,0,16,0
4915,D010300,NTRK2,0.0,0,42,0
4916,D010300,NTRK3,0.0,0,3,0
4922,D010300,NTS,0.0,0,21,0
4923,D010300,NTSR1,0.0,0,4,0
51667,D010300,NUB1,0.0,0,3,0
80224,D010300,NUBPL,0.0,0,2,0
4924,D010300,NUCB1,0.0,0,2,0
4925,D010300,NUCB2,0.0,0,4,0
64710,D010300,NUCKS1,0.0,0,14,0
4521,D010300,NUDT1,0.0,0,8,0
256281,D010300,NUDT14,0.0,0,1,0
11165,D010300,NUDT3,0.0,0,1,0
4926,D010300,NUMA1,0.0,0,2,0
23279,D010300,NUP160,0.0,0,2,0
79023,D010300,NUP37,0.0,0,1,0
11097,D010300,NUP42,0.0,0,1,0
23636,D010300,NUP62,0.0,0,91,0
9688,D010300,NUP93,0.0,0,1,0
4928,D010300,NUP98,0.0,0,1,0
116150,D010300,NUS1,0.0,0,12,0
10482,D010300,NXF1,0.0,0,2,0
11248,D010300,NXPH3,0.0,0,1,0
67111,D010300,Naaa,0.0,0,1,0
17938,D010300,Naca,0.0,0,1,0
78914,D010300,Nadsyn1,0.0,0,2,0
297508,D010300,Nampt,0.0,0,2,0
414065,D010300,Nanog,0.0,0,2,0
108124,D010300,Napa,0.0,0,1,0
242864,D010300,Napepld,0.0,0,1,0
108123,D010300,Napg,0.0,0,1,0
50927,D010300,Nasp,0.0,0,1,0
116632,D010300,Nat2,0.0,0,1,0
52589,D010300,Ncald,0.0,0,1,0
17967,D010300,Ncam1,0.0,0,2,0
13004,D010300,Ncan,0.0,0,1,0
17969,D010300,Ncf1,0.0,0,14,0
17970,D010300,Ncf2,0.0,0,2,0
17975,D010300,Ncl,0.0,0,3,0
27057,D010300,Ncoa4,0.0,0,1,0
17086,D010300,Ncr1,0.0,0,1,0
14299,D010300,Ncs1,0.0,0,5,0
65113,D010300,Ndfip1,0.0,0,2,0
17984,D010300,Ndn,0.0,0,1,0
68169,D010300,Ndnf,0.0,0,1,0
171114,D010300,Ndrg2,0.0,0,1,0
15531,D010300,Ndst1,0.0,0,1,0
67273,D010300,Ndufa10,0.0,0,2,0
17992,D010300,Ndufa4,0.0,0,1,0
68202,D010300,Ndufa5,0.0,0,2,0
67264,D010300,Ndufb8,0.0,0,1,0
227197,D010300,Ndufs1,0.0,0,1,0
226646,D010300,Ndufs2,0.0,0,1,0
295923,D010300,Ndufs3,0.0,0,2,0
17993,D010300,Ndufs4,0.0,0,10,0
407785,D010300,Ndufs6,0.0,0,1,0
29478,D010300,Ndufs6-ps1,0.0,0,4,0
17995,D010300,Ndufv1,0.0,0,1,0
72900,D010300,Ndufv2,0.0,0,1,0
78330,D010300,Ndufv3,0.0,0,1,0
66961,D010300,Neat1,0.0,0,4,0
58235,D010300,Nectin1,0.0,0,1,0
17999,D010300,Nedd4,0.0,0,2,0
83814,D010300,Nedd4l,0.0,0,3,0
35151,D010300,Nedd8,0.0,0,1,0
24587,D010300,Nefh,0.0,0,3,0
18039,D010300,Nefl,0.0,0,4,0
18040,D010300,Nefm,0.0,0,2,0
72774,D010300,Neil1,0.0,0,3,0
382913,D010300,Neil2,0.0,0,1,0
57314,D010300,Nelfcd,0.0,0,1,0
294258,D010300,Nelfe,0.0,0,1,0
33005,D010300,Nep3,0.0,0,1,0
18008,D010300,Nes,0.0,0,29,0
246317,D010300,Neto1,0.0,0,1,0
18012,D010300,Neurod1,0.0,0,1,0
18013,D010300,Neurod2,0.0,0,1,0
11922,D010300,Neurod6,0.0,0,4,0
18014,D010300,Neurog1,0.0,0,1,0
11924,D010300,Neurog2,0.0,0,5,0
60329,D010300,Neurog3,0.0,0,1,0
18015,D010300,Nf1,0.0,0,1,0
116690,D010300,Nfasc,0.0,0,1,0
54446,D010300,Nfat5,0.0,0,1,0
18018,D010300,Nfatc1,0.0,0,1,0
18019,D010300,Nfatc2,0.0,0,3,0
18021,D010300,Nfatc3,0.0,0,1,0
18022,D010300,Nfe2,0.0,0,2,0
18024,D010300,Nfe2l2,0.0,0,187,0
18033,D010300,Nfkb1,0.0,0,300,0
18034,D010300,Nfkb2,0.0,0,1,0
18035,D010300,Nfkbia,0.0,0,32,0
18036,D010300,Nfkbib,0.0,0,1,0
56748,D010300,Nfu1,0.0,0,1,0
310738,D010300,Ngf,0.0,0,99,0
24596,D010300,Ngfr,0.0,0,9,0
105193,D010300,Nhlrc1,0.0,0,1,0
308668,D010300,Nipa1,0.0,0,1,0
21869,D010300,Nkx2-1,0.0,0,1,0
18088,D010300,Nkx2-2,0.0,0,1,0
18096,D010300,Nkx6-1,0.0,0,1,0
14912,D010300,Nkx6-2,0.0,0,1,0
18099,D010300,Nlk,0.0,0,1,0
75805,D010300,Nln,0.0,0,1,0
268973,D010300,Nlrc4,0.0,0,2,0
434341,D010300,Nlrc5,0.0,0,1,0
195046,D010300,Nlrp1a,0.0,0,5,0
232827,D010300,Nlrp2,0.0,0,1,0
216799,D010300,Nlrp3,0.0,0,118,0
40665,D010300,Nmdar1,0.0,0,1,0
31107,D010300,Nmdar2,0.0,0,1,0
47895,D010300,Nmdmc,0.0,0,1,0
191575,D010300,Nme1,0.0,0,1,0
83782,D010300,Nme2,0.0,0,1,0
42987,D010300,Nmnat,0.0,0,1,0
66454,D010300,Nmnat1,0.0,0,3,0
226518,D010300,Nmnat2,0.0,0,2,0
74080,D010300,Nmnat3,0.0,0,1,0
63887,D010300,Nmu,0.0,0,1,0
64042,D010300,Nmur2,0.0,0,1,0
18113,D010300,Nnmt,0.0,0,1,0
257632,D010300,Nod2,0.0,0,2,0
18119,D010300,Nodal,0.0,0,1,0
25495,D010300,Nog,0.0,0,1,0
85383,D010300,Nol3,0.0,0,10,0
34495,D010300,Nos,0.0,0,1,0
18125,D010300,Nos1,0.0,0,62,0
70729,D010300,Nos1ap,0.0,0,1,0
18126,D010300,Nos2,0.0,0,226,0
18127,D010300,Nos3,0.0,0,6,0
25496,D010300,Notch1,0.0,0,7,0
29492,D010300,Notch2,0.0,0,1,0
56761,D010300,Notch3,0.0,0,1,0
5740310,D010300,Nox,0.0,0,1,0
114243,D010300,Nox1,0.0,0,7,0
50490,D010300,Nox4,0.0,0,6,0
18142,D010300,Npas1,0.0,0,1,0
316351,D010300,Npas2,0.0,0,2,0
266734,D010300,Npas4,0.0,0,1,0
18145,D010300,Npc1,0.0,0,2,0
34358,D010300,Npc1a,0.0,0,1,0
67963,D010300,Npc2,0.0,0,1,0
18148,D010300,Npm1,0.0,0,3,0
24602,D010300,Nppa,0.0,0,1,0
25105,D010300,Nppb,0.0,0,1,0
17168,D010300,Nprl3,0.0,0,1,0
100043254,D010300,Nps,0.0,0,3,0
18164,D010300,Nptx1,0.0,0,1,0
53324,D010300,Nptx2,0.0,0,2,0
73340,D010300,Nptxr,0.0,0,1,0
24604,D010300,Npy,0.0,0,7,0
18167,D010300,Npy2r,0.0,0,1,0
29471,D010300,Npy4r,0.0,0,2,0
18104,D010300,Nqo1,0.0,0,26,0
18105,D010300,Nqo2,0.0,0,1,0
23957,D010300,Nr0b2,0.0,0,2,0
217166,D010300,Nr1d1,0.0,0,6,0
22260,D010300,Nr1h2,0.0,0,4,0
22259,D010300,Nr1h3,0.0,0,5,0
20186,D010300,Nr1h4,0.0,0,1,0
12355,D010300,Nr1i3,0.0,0,1,0
11819,D010300,Nr2f2,0.0,0,1,0
14815,D010300,Nr3c1,0.0,0,8,0
15370,D010300,Nr4a1,0.0,0,8,0
18227,D010300,Nr4a2,0.0,0,100,0
18124,D010300,Nr4a3,0.0,0,1,0
319504,D010300,Nrcam,0.0,0,1,0
18181,D010300,Nrf1,0.0,0,7,0
211323,D010300,Nrg1,0.0,0,2,0
18183,D010300,Nrg3,0.0,0,1,0
64011,D010300,Nrgn,0.0,0,1,0
268903,D010300,Nrip1,0.0,0,1,0
290221,D010300,Nrl,0.0,0,1,0
18186,D010300,Nrp1,0.0,0,2,0
84423,D010300,Nrtn,0.0,0,17,0
60391,D010300,Nrxn1,0.0,0,1,0
18195,D010300,Nsf,0.0,0,2,0
386649,D010300,Nsfl1c,0.0,0,7,0
25247,D010300,Nsg1,0.0,0,1,0
117536,D010300,Nsmf,0.0,0,1,0
23959,D010300,Nt5e,0.0,0,4,0
81737,D010300,Ntf3,0.0,0,27,0
25730,D010300,Ntf4,0.0,0,8,0
78405,D010300,Ntf5,0.0,0,4,0
18207,D010300,Nthl1,0.0,0,1,0
18208,D010300,Ntn1,0.0,0,3,0
59109,D010300,Ntrk1,0.0,0,9,0
18212,D010300,Ntrk2,0.0,0,40,0
29613,D010300,Ntrk3,0.0,0,2,0
299757,D010300,Nts,0.0,0,8,0
366274,D010300,Ntsr1,0.0,0,4,0
64636,D010300,Ntsr2,0.0,0,1,0
53312,D010300,Nub1,0.0,0,1,0
76826,D010300,Nubpl,0.0,0,1,0
53322,D010300,Nucb2,0.0,0,2,0
17766,D010300,Nudt1,0.0,0,2,0
18226,D010300,Nup62,0.0,0,63,0
56312,D010300,Nupr1,0.0,0,1,0
104079,D010300,Nxph3,0.0,0,1,0
474285,D010300,OA1,0.0,0,1,0
4940,D010300,OAS3,0.0,0,1,0
29991,D010300,OBP2A,0.0,0,1,0
4948,D010300,OCA2,0.0,0,1,0
100506658,D010300,OCLN,0.0,0,7,0
100049579,D010300,OCTN3,0.0,0,1,0
4953,D010300,ODC1,0.0,0,1,0
10724,D010300,OGA,0.8530181276374601,1,12,0
4967,D010300,OGDH,0.0,0,1,0
55753,D010300,OGDHL,0.0,0,1,0
55239,D010300,OGFOD1,0.0,0,1,0
4968,D010300,OGG1,0.0,0,10,0
8473,D010300,OGT,0.0,0,16,0
11339,D010300,OIP5,0.0,0,1,0
729082;11339;5729,D010300,OIP5-AS1,0.0,0,1,0
118427,D010300,OLFM3,0.0,0,1,0
116448,D010300,OLIG1,0.0,0,1,0
10215,D010300,OLIG2,0.0,0,4,0
167826,D010300,OLIG3,0.0,0,1,0
115209,D010300,OMA1,0.987200682020978,1,5,0
4958,D010300,OMD,0.0,0,1,0
4974,D010300,OMG,0.0,0,2,0
9480;390874,D010300,ONECUT2,0.0,0,1,0
4976,D010300,OPA1,0.8207189113116525,2,31,0
4978,D010300,OPCML,0.0,0,1,0
5956,D010300,OPN1LW,0.0,0,1,0
